id,name,company,raw_source,website,mode,contact_email,draft_status,send_status,address,profession,phone,draft_body
668a4c40-19bc-4ef8-8b36-0b05a0e8de54,V-Medica Clinics,V-Medica Clinics,Search Grounding,,BUSINESS_SALES,,PENDING,QUEUED,"6303, DLF Phase IV, Gurugram-122022",Multi-specialty Clinic,+91-9821206779,
585275e1-22a6-4955-9f7b-a3e25cbfa260,Clinic Dermatech,Clinic Dermatech,Search Grounding,https://www.clinicdermatech.com/,BUSINESS_SALES,,PENDING,QUEUED,"Shop No 114, 1st floor, Good Earth City Center, near, Badshahpur Sohna Rd Hwy, Pocket H, Nirvana, Sector 50, Gurugram, Haryana 122018",Cosmetic Dermatology Clinic,8800306118,
afd4395c-a44c-40cf-b838-4ceb50083695,Clinic Dermatech,Clinic Dermatech,Search Grounding,https://www.clinicdermatech.com/,BUSINESS_SALES,,PENDING,QUEUED,"UG-10, South Point Mall, Golf Course Road. Sector-53, Gurugram - 122003",Cosmetic Dermatology Clinic,09350350680,
9e54a34a-62d8-47d3-9396-69c6d0c91a0c,Clinic Dermatech,Clinic Dermatech,Search Grounding,https://www.clinicdermatech.com/,BUSINESS_SALES,,PENDING,QUEUED,"203B, Second Floor, South Point Mall, Golf Course Rd. DLF Phase 5,Sector 53, Gurugram, Haryana 122003",Cosmetic Dermatology Clinic,09350350680,
88af6293-2703-4e9f-8801-69e39bdd293b,Fortis Hospital Noida,Fortis Healthcare,Search Grounding,https://www.fortishealthcare.com/,BUSINESS_SALES,,PENDING,QUEUED,"B-22, Sector-62, Noida, Uttar Pradesh 201301",Multispeciality Hospital,0120-2400222,
bd749053-b47f-4e42-a347-bce3d9bb3ebd,Apollo Hospitals Noida,Indraprastha Apollo Hospitals,Search Grounding,http://www.apollohospdelhi.com/,BUSINESS_SALES,,PENDING,QUEUED,"E-2, Sector-26, Noida, Uttar Pradesh, 201301",Multispeciality Hospital,0120 4338867,
78aba2e4-168d-40b4-ba5d-ef13a7debbea,Max Super Speciality Hospital Noida,Max Healthcare,Search Grounding,https://www.maxhealthcare.in/,BUSINESS_SALES,,PENDING,QUEUED,"A-364, Sector-19, Opp. Sab Mall, Noida, Uttar Pradesh",Multispeciality Hospital,,
4693ee18-786e-48f1-bf2a-3a5cc9a8f452,Kailash Hospital & Heart Institute,Kailash Healthcare Ltd.,Search Grounding,http://www.kailashhospital.com/,BUSINESS_SALES,info@kailashhospital.org,PENDING,QUEUED,"H-33, Sector-27, Noida, Uttar Pradesh, 201301",Multispeciality Hospital,+(91)-(120)-2444444,
fc19046b-f737-4424-828f-9e44fa192206,Metro Hospitals & Heart Institute,Metro Hospitals & Heart Institutes,Search Grounding,http://www.metrohospitals.com,BUSINESS_SALES,mhinoida@metrohospitals.com,PENDING,QUEUED,"X-1, Sector -12, Noida, Uttar Pradesh 201301",Multispeciality Hospital,+91-0120-2533491,
e371bbb5-1e47-4efc-a376-8ffe351eaa28,Yatharth Super Speciality Hospital,Yatharth Hospitals,Search Grounding,https://www.yatharthhospitals.com/,BUSINESS_SALES,,PENDING,QUEUED,"Sector 110, Noida, Uttar Pradesh",Super Speciality Hospital,,
d3657c95-24a0-4da7-8f18-963ccfb2c5ba,Cloudnine Hospital Noida,Cloudnine Hospitals,Search Grounding,https://www.cloudninecare.com/,BUSINESS_SALES,,PENDING,QUEUED,,Maternity and Childcare Hospital,,
1b82a592-5750-4810-ae8f-f66a1edb1200,Felix Hospital,Felix Hospital,Search Grounding,https://www.felixhospital.com/,BUSINESS_SALES,,PENDING,QUEUED,"Sector 137, Noida, Uttar Pradesh",Multispeciality Hospital,,
d435baa9-04a5-4bc6-ad3d-0025c2e1c102,Vinayak Hospital,Chaudhary Nursing Home,Search Grounding,,BUSINESS_SALES,vinayakhospitalnoida@yahoo.com,PENDING,QUEUED,,Multispeciality Hospital,0120 450 4400,
25a4db0e-d9e8-447f-b621-6f4bd8f9d1b8,Prakash Hospital,Prakash Hospitals,Search Grounding,,BUSINESS_SALES,,PENDING,QUEUED,"Sec - 33, Noida, Uttar Pradesh",Multispeciality Hospital,9810904081,
cb29ad94-58b5-41a3-99e0-b9e89699d59d,Noida Psychiatric Clinic,,Search Grounding,,BUSINESS_SALES,,PENDING,QUEUED,"P - 5, Sector-12, Noida-201301, Distt. Gautam Budh Nagar",Psychiatric Clinic,0120-4356735,
3fed8eb2-0961-45ea-a0d2-58fe6f8518ec,Rohtash Clinic,,Search Grounding,,BUSINESS_SALES,,PENDING,QUEUED,"I-12, Sec.22, Noida",Physician & Cardiologist,0120-242505,
9ab7258d-9911-44d6-b1fc-9237270aa879,The Doctors Clinic,,Search Grounding,,BUSINESS_SALES,dr.subhradeep2011@gmail.com,PENDING,QUEUED,"Shop No. 8, Ground Floor, Pradhan Market, opp. gate no 3, Sector 1, Greater Noida, Uttar Pradesh 201306",Clinic,+91 87400 40075,
18fe57ac-4cd1-4d23-b84f-992fbd5fed5c,Advance Clinic Noida,Advance Clinic,Search Grounding,,BUSINESS_SALES,advanceclinicinfo@gmail.com,PENDING,QUEUED,"319, 3rd Floor, The Great India Place, Near Miraj Cinema, Sector 18 Noida, Uttar Pradesh, India 201301",Clinic,+91-7042927788,
04e701c9-c613-4beb-93b9-78bdec8bca25,Even Hospitals,Even Healthcare,Search Grounding,,BUSINESS_SALES,info@digitalhealthnews.com,PENDING,QUEUED,"501, Fifth Floor, Pegasus Tower, Sector-68, Noida, Uttar Pradesh, 201301",Hospital,,
b3abec87-e7f8-4a4c-8b0f-b60b4f6d5330,Dr. Dilip Jose,Manipal Hospitals,Search Grounding,https://www.manipalhospitals.com/,BUSINESS_SALES,firstname.lastname@manipalhospitals.com (assumed format),PENDING,QUEUED,"Old Airport Road, Bengaluru, Karnataka, India (Multiple locations)",Managing Director & CEO,Not found,
2068c8b7-d946-43c7-aeeb-fe09c58a998b,Medical Superintendent,NIMHANS (National Institute of Mental Health and Neurosciences),Search Grounding,https://nimhans.ac.in/,BUSINESS_SALES,ms@nimhans.ac.in,PENDING,QUEUED,"Hosur Road, Bengaluru, Karnataka 560029, India",Hospital Administration,080-26995201 / 5202,
2704ae46-bb94-4067-be7b-a2d55eaf0720,Resident Medical Officer,NIMHANS (National Institute of Mental Health and Neurosciences),Search Grounding,https://nimhans.ac.in/,BUSINESS_SALES,rmo@nimhans.ac.in,PENDING,QUEUED,"Hosur Road, Bengaluru, Karnataka 560029, India",Medical Administration,080-26995203 / 5204,
421e75dc-e4c6-484b-ad70-5c9e8d3649da,Director's Office,NIMHANS (National Institute of Mental Health and Neurosciences),Search Grounding,https://nimhans.ac.in/,BUSINESS_SALES,dirstaff@nimhans.ac.in,PENDING,QUEUED,"Hosur Road, Bengaluru, Karnataka 560029, India",Administration,91-080-26995001 / 5002,
6f8580c6-9385-440d-864b-6e72b6041426,Registrar's Office,NIMHANS (National Institute of Mental Health and Neurosciences),Search Grounding,https://nimhans.ac.in/,BUSINESS_SALES,regt@nimhans.ac.in,PENDING,QUEUED,"Hosur Road, Bengaluru, Karnataka 560029, India",Administration,91-080-26995005 / 5006,
35e10955-7b4c-49ad-bfde-ddccbd400e91,Deans' Office,NIMHANS (National Institute of Mental Health and Neurosciences),Search Grounding,https://nimhans.ac.in/,BUSINESS_SALES,dean@nimhans.ac.in,PENDING,QUEUED,"Hosur Road, Bengaluru, Karnataka 560029, India",Administration,91-080-26995004,
3d40d7ac-1945-4a0a-9f02-d036f84df0f7,Public Relations Office,NIMHANS (National Institute of Mental Health and Neurosciences),Search Grounding,https://nimhans.ac.in/,BUSINESS_SALES,pro@nimhans.ac.in,PENDING,QUEUED,"Hosur Road, Bengaluru, Karnataka 560029, India",Public Relations,91-080-26995010 / 5011,
164f7b3b-6ee2-4cbf-9b4d-1dd99c4e4042,Gopal B Hosur,Chinmaya Mission Hospital,Search Grounding,https://www.chinmayamissionhospital.org/,BUSINESS_SALES,Not found,PENDING,QUEUED,"Bangalore, Karnataka, India",Management,Not found,
ee05a540-82cb-4ee2-b3e1-d4f271cd01af,Dr Sudhir U,Chinmaya Mission Hospital,Search Grounding,https://www.chinmayamissionhospital.org/,BUSINESS_SALES,Not found,PENDING,QUEUED,"Bangalore, Karnataka, India",Medical Director,Not found,
368432b4-1a54-48ac-9c4c-8d1b9b9a09c2,customercare.aster,Aster CMI Hospital,Search Grounding,https://www.astercmi.com/,BUSINESS_SALES,customercare.aster@asterhospital.in,PENDING,QUEUED,"No. 43/2, New Airport Road, NH 44, Sahakar Nagar, Hebbal Bengaluru, Karnataka, 560092",Customer Care,080-4342-0100,
4f2674df-68bd-4138-a039-70db5179d03f,serviceexcellence.blr,Aster CMI Hospital,Search Grounding,https://www.astercmi.com/,BUSINESS_SALES,serviceexcellence.blr@asterhospital.in,PENDING,QUEUED,"No. 43/2, New Airport Road, NH 44, Sahakar Nagar, Hebbal Bengaluru, Karnataka, 560092",Service Excellence,080-4342-0100,
46f19c0a-83ee-4516-87de-78dbf76661b3,Mr. Prasanna Reddy,Spandana Heart & Superspeciality Hospital,Search Grounding,http://spandanahospital.com/,BUSINESS_SALES,Not found,PENDING,QUEUED,"Sompura Gate, Sarjapura, B'lore-562125",Chairman,7899431222 / 080 69697878,
9659d5ec-5e7e-4284-bb3f-b350900a2622,Dr. Praveen,Spandana Heart & Superspeciality Hospital,Search Grounding,http://spandanahospital.com/,BUSINESS_SALES,Not found,PENDING,QUEUED,"Sompura Gate, Sarjapura, B'lore-562125",Managing Director,7899431222 / 080 69697878,
c84949ea-69f0-49da-8e45-b9f488db53aa,Dr. Mohan Kumar HN,Spandana Heart & Superspeciality Hospital,Search Grounding,http://spandanahospital.com/,BUSINESS_SALES,Not found,PENDING,QUEUED,"Sompura Gate, Sarjapura, B'lore-562125",Medical Director,7899431222 / 080 69697878,
46263e09-e802-47d1-a767-eb963024396f,Dr. Madhu KP,Spandana Heart & Superspeciality Hospital,Search Grounding,http://spandanahospital.com/,BUSINESS_SALES,Not found,PENDING,QUEUED,"Sompura Gate, Sarjapura, B'lore-562125",Finance Director,7899431222 / 080 69697878,
fb0102f4-563f-4099-9104-4c6def76a949,Ravikumara C,Apollo Hospitals Bannerghatta,Search Grounding,https://bangalore.apollohospitals.com/,BUSINESS_SALES,ravikumara_c@apollohospitals.com,PENDING,QUEUED,"Bannerghatta, Bangalore, Karnataka, India",Not found,9902522250,
